image_path,class,xmin,ymin,xmax,ymax
train_images\21ABC.jpg,125,261,62,271,76
train_images\21ABC.jpg,125,262,86,272,101
train_images\21ABC.jpg,125,262,111,273,129
train_images\21ABC.jpg,125,262,135,274,152
train_images\21ABC.jpg,125,263,162,275,179
train_images\21ABC.jpg,125,265,187,275,203
train_images\21ABC.jpg,125,264,212,276,227
train_images\21ABC.jpg,125,266,264,277,281
train_images\21ABC.jpg,24,302,262,315,279
train_images\21ABC.jpg,24,302,237,314,252
train_images\21ABC.jpg,24,303,212,312,225
train_images\21ABC.jpg,24,300,186,310,202
train_images\21ABC.jpg,24,301,160,310,177
train_images\21ABC.jpg,24,301,134,310,151
train_images\21ABC.jpg,24,299,110,311,123
train_images\21ABC.jpg,24,299,83,309,98
train_images\21ABC.jpg,24,298,57,309,73
train_images\21ABC.jpg,24,298,36,307,49
train_images\21ABC.jpg,245,335,33,345,48
train_images\21ABC.jpg,245,335,57,346,73
train_images\21ABC.jpg,245,336,83,347,98
train_images\21ABC.jpg,245,338,110,349,123
train_images\21ABC.jpg,245,338,133,349,148
train_images\21ABC.jpg,245,339,160,349,174
train_images\21ABC.jpg,245,339,210,351,226
train_images\21ABC.jpg,245,341,185,351,200
train_images\21ABC.jpg,245,342,237,351,253
train_images\21ABC.jpg,245,342,263,354,279
train_images\21ABC.jpg,13,381,263,393,280
train_images\21ABC.jpg,13,379,235,391,253
train_images\21ABC.jpg,13,378,210,389,228
train_images\21ABC.jpg,13,377,184,388,202
train_images\21ABC.jpg,13,376,158,387,176
train_images\21ABC.jpg,13,376,133,388,151
train_images\21ABC.jpg,13,375,107,387,124
train_images\21ABC.jpg,13,373,57,384,74
train_images\21ABC.jpg,13,372,34,383,48
train_images\21ABC.jpg,13,374,82,387,99
train_images\21ABC.jpg,123,38,296,49,313
train_images\21ABC.jpg,123,37,377,48,393
train_images\21ABC.jpg,123,38,322,49,340
train_images\21ABC.jpg,123,36,402,48,421
train_images\21ABC.jpg,123,35,430,46,449
train_images\21ABC.jpg,123,33,459,47,477
train_images\21ABC.jpg,123,34,487,46,505
train_images\21ABC.jpg,123,34,514,47,535
train_images\21ABC.jpg,123,33,541,47,564
train_images\21ABC.jpg,134,58,543,71,561
train_images\21ABC.jpg,134,61,514,71,532
train_images\21ABC.jpg,134,59,485,71,504
train_images\21ABC.jpg,134,60,458,72,475
train_images\21ABC.jpg,134,63,402,72,419
train_images\21ABC.jpg,134,63,375,72,393
train_images\21ABC.jpg,134,64,348,74,368
train_images\21ABC.jpg,134,63,321,74,339
train_images\21ABC.jpg,134,65,295,74,313
train_images\21ABC.jpg,1345,88,295,99,313
train_images\21ABC.jpg,1345,88,322,98,340
train_images\21ABC.jpg,1345,86,347,99,366
train_images\21ABC.jpg,1345,88,376,100,393
train_images\21ABC.jpg,1345,88,403,101,422
train_images\21ABC.jpg,1345,87,431,99,448
train_images\21ABC.jpg,1345,88,459,98,475
train_images\21ABC.jpg,1345,87,486,100,504
train_images\21ABC.jpg,1345,86,514,99,531
train_images\21ABC.jpg,1345,84,543,98,562
train_images\21ABC.jpg,135,113,541,123,559
train_images\21ABC.jpg,135,112,514,124,533
train_images\21ABC.jpg,135,113,485,124,505
train_images\21ABC.jpg,135,113,459,123,476
train_images\21ABC.jpg,135,112,429,124,447
train_images\21ABC.jpg,135,113,402,123,419
train_images\21ABC.jpg,135,113,295,126,313
train_images\21ABC.jpg,135,114,319,124,339
train_images\21ABC.jpg,135,113,375,124,391
train_images\21ABC.jpg,135,114,348,125,364
train_images\21ABC.jpg,1234,138,292,149,313
train_images\21ABC.jpg,1234,139,319,148,338
train_images\21ABC.jpg,1234,138,347,150,364
train_images\21ABC.jpg,1234,140,372,150,394
train_images\21ABC.jpg,1234,139,403,150,420
train_images\21ABC.jpg,1234,138,430,151,449
train_images\21ABC.jpg,1234,138,459,150,476
train_images\21ABC.jpg,1234,137,485,150,504
train_images\21ABC.jpg,1234,138,514,149,533
train_images\21ABC.jpg,1234,137,542,150,562
train_images\21ABC.jpg,12345,165,542,177,560
train_images\21ABC.jpg,12345,164,512,177,532
train_images\21ABC.jpg,12345,166,486,177,505
train_images\21ABC.jpg,12345,165,456,177,478
train_images\21ABC.jpg,12345,165,429,176,448
train_images\21ABC.jpg,12345,163,402,175,421
train_images\21ABC.jpg,12345,163,375,176,393
train_images\21ABC.jpg,12345,164,347,176,367
train_images\21ABC.jpg,12345,164,293,174,313
train_images\21ABC.jpg,12345,165,320,175,337
train_images\21ABC.jpg,1235,188,293,199,311
train_images\21ABC.jpg,1235,189,321,200,338
train_images\21ABC.jpg,1235,191,347,200,367
train_images\21ABC.jpg,1235,190,373,201,393
train_images\21ABC.jpg,1235,190,403,201,421
train_images\21ABC.jpg,1235,191,428,202,448
train_images\21ABC.jpg,1235,191,456,201,477
train_images\21ABC.jpg,1235,192,484,203,505
train_images\21ABC.jpg,1235,191,515,203,533
train_images\21ABC.jpg,1235,192,542,203,562
train_images\21ABC.jpg,234,218,543,230,560
train_images\21ABC.jpg,234,217,513,229,531
train_images\21ABC.jpg,234,217,485,230,503
train_images\21ABC.jpg,234,217,454,229,475
train_images\21ABC.jpg,234,217,430,229,447
train_images\21ABC.jpg,234,216,401,227,419
train_images\21ABC.jpg,234,216,374,228,392
train_images\21ABC.jpg,234,216,346,226,365
train_images\21ABC.jpg,234,214,319,227,337
train_images\21ABC.jpg,234,214,293,228,311
train_images\21ABC.jpg,2345,239,292,251,311
train_images\21ABC.jpg,2345,240,319,253,338
train_images\21ABC.jpg,2345,240,344,254,365
train_images\21ABC.jpg,2345,240,375,253,394
train_images\21ABC.jpg,2345,242,400,253,420
train_images\21ABC.jpg,2345,244,428,255,447
train_images\21ABC.jpg,2345,243,454,254,476
train_images\21ABC.jpg,2345,244,482,254,502
train_images\21ABC.jpg,2345,246,514,255,533
train_images\21ABC.jpg,2345,244,541,255,561
train_images\21ABC.jpg,136,271,543,282,562
train_images\21ABC.jpg,136,271,513,282,534
train_images\21ABC.jpg,136,269,484,281,505
train_images\21ABC.jpg,136,270,456,280,475
train_images\21ABC.jpg,136,268,428,281,447
train_images\21ABC.jpg,136,268,399,279,419
train_images\21ABC.jpg,136,268,373,278,393
train_images\21ABC.jpg,136,268,346,278,364
train_images\21ABC.jpg,136,267,320,278,337
train_images\21ABC.jpg,136,264,290,278,312
train_images\21ABC.jpg,1236,292,291,301,310
train_images\21ABC.jpg,1236,292,320,303,337
train_images\21ABC.jpg,1236,292,344,304,365
train_images\21ABC.jpg,1236,293,372,306,394
train_images\21ABC.jpg,1236,295,400,306,421
train_images\21ABC.jpg,1236,294,427,307,447
train_images\21ABC.jpg,1236,296,458,307,476
train_images\21ABC.jpg,1236,295,484,308,504
train_images\21ABC.jpg,1236,297,514,309,532
train_images\21ABC.jpg,1236,299,544,309,560
train_images\21ABC.jpg,2456,326,542,338,562
train_images\21ABC.jpg,2456,324,513,335,532
train_images\21ABC.jpg,2456,323,485,336,504
train_images\21ABC.jpg,2456,321,427,334,447
train_images\21ABC.jpg,2456,320,397,332,422
train_images\21ABC.jpg,2456,322,457,334,476
train_images\21ABC.jpg,2456,320,372,331,389
train_images\21ABC.jpg,2456,320,344,330,362
train_images\21ABC.jpg,2456,318,319,330,335
train_images\21ABC.jpg,2456,318,292,329,311
train_images\21ABC.jpg,1346,343,290,353,311
train_images\21ABC.jpg,1346,344,319,355,340
train_images\21ABC.jpg,1346,345,342,356,365
train_images\21ABC.jpg,1346,345,373,358,393
train_images\21ABC.jpg,1346,348,401,357,419
train_images\21ABC.jpg,1346,347,428,359,447
train_images\21ABC.jpg,1346,349,458,361,475
train_images\21ABC.jpg,1346,350,485,363,505
train_images\21ABC.jpg,1346,351,512,362,534
train_images\21ABC.jpg,1346,350,541,364,561
train_images\21ABC.jpg,13456,379,541,389,561
train_images\21ABC.jpg,13456,378,511,389,533
train_images\21ABC.jpg,13456,376,485,388,504
train_images\21ABC.jpg,13456,375,457,387,475
train_images\21ABC.jpg,13456,368,292,379,310
train_images\21ABC.jpg,13456,370,343,382,363
train_images\21ABC.jpg,13456,372,372,384,392
train_images\21ABC.jpg,13456,370,316,381,335
train_images\21ABC.jpg,13456,374,400,384,422
train_images\21ABC.jpg,13456,375,429,386,448
train_images\21ABC.jpg,1356,400,429,413,449
train_images\21ABC.jpg,1356,401,456,414,477
train_images\21ABC.jpg,1356,399,400,411,418
train_images\21ABC.jpg,1356,397,371,410,391
train_images\21ABC.jpg,1356,403,484,415,505
train_images\21ABC.jpg,1356,404,513,416,535
train_images\21ABC.jpg,1356,405,542,418,563
train_images\21ABC.jpg,1356,396,291,406,310
train_images\21ABC.jpg,1356,396,317,408,339
train_images\21ABC.jpg,1356,396,346,409,365
train_images\21ABC.jpg,5,128,298,136,312
train_images\21ABC.jpg,5,101,296,111,311
train_images\21ABC.jpg,5,151,294,162,309
train_images\21ABC.jpg,5,150,321,161,339
train_images\21ABC.jpg,5,177,294,187,312
train_images\21ABC.jpg,5,178,320,187,337
train_images\21ABC.jpg,5,203,322,213,338
train_images\21ABC.jpg,5,203,295,212,310
train_images\21ABC.jpg,5,230,321,238,334
train_images\21ABC.jpg,5,253,294,263,309
train_images\21ABC.jpg,5,230,293,238,308
train_images\21ABC.jpg,5,256,321,265,336
train_images\21ABC.jpg,5,280,293,289,308
train_images\21ABC.jpg,5,280,321,290,336
train_images\21ABC.jpg,5,305,321,317,335
train_images\21ABC.jpg,5,303,292,316,308
train_images\21ABC.jpg,5,356,293,367,308
train_images\21ABC.jpg,5,332,294,342,308
train_images\21ABC.jpg,5,332,320,343,334
train_images\21ABC.jpg,5,356,320,368,333
train_images\21ABC.jpg,5,357,346,369,363
train_images\21ABC.jpg,5,381,294,392,307
train_images\21ABC.jpg,5,384,319,394,336
train_images\21ABC.jpg,5,77,297,86,313
train_images\21ABC.jpg,14,79,39,91,55
train_images\21ABC.jpg,5,69,39,78,55
train_images\21ABC.jpg,5,103,38,115,56
train_images\21ABC.jpg,145,115,38,127,56
train_images\21ABC.jpg,124,188,112,199,128
train_images\21ABC.jpg,124,189,162,199,178
train_images\21ABC.jpg,5,177,161,187,177
train_images\21ABC.jpg,5,24,349,36,365
train_images\21ABC.jpg,123,38,348,51,367
train_images\21ABC.jpg,5,336,427,346,446
train_images\22ABC.jpg,5,40,28,49,44
train_images\22ABC.jpg,5,78,27,85,45
train_images\22ABC.jpg,5,116,28,124,42
train_images\22ABC.jpg,5,152,28,161,42
train_images\22ABC.jpg,5,191,29,200,42
train_images\22ABC.jpg,5,231,30,239,41
train_images\22ABC.jpg,5,268,29,276,43
train_images\22ABC.jpg,5,307,26,315,41
train_images\22ABC.jpg,5,345,26,354,41
train_images\22ABC.jpg,5,384,26,394,42
train_images\22ABC.jpg,5,38,55,47,68
train_images\22ABC.jpg,5,78,56,86,69
train_images\22ABC.jpg,5,114,54,123,68
train_images\22ABC.jpg,5,155,55,162,70
train_images\22ABC.jpg,5,191,54,200,70
train_images\22ABC.jpg,5,230,54,238,69
train_images\22ABC.jpg,5,269,53,276,69
train_images\22ABC.jpg,5,306,53,314,68
train_images\22ABC.jpg,5,346,54,354,67
train_images\22ABC.jpg,5,385,52,393,66
train_images\22ABC.jpg,5,39,79,47,95
train_images\22ABC.jpg,5,77,81,86,95
train_images\22ABC.jpg,5,114,81,124,96
train_images\22ABC.jpg,5,152,82,161,96
train_images\22ABC.jpg,5,190,81,200,95
train_images\22ABC.jpg,5,230,80,239,97
train_images\22ABC.jpg,5,267,81,277,96
train_images\22ABC.jpg,5,306,80,316,95
train_images\22ABC.jpg,5,346,81,355,95
train_images\22ABC.jpg,5,385,79,394,94
train_images\22ABC.jpg,5,37,106,47,121
train_images\22ABC.jpg,5,34,133,45,147
train_images\22ABC.jpg,5,36,160,45,174
train_images\22ABC.jpg,5,33,188,45,201
train_images\22ABC.jpg,5,36,213,43,226
train_images\22ABC.jpg,5,35,240,43,253
train_images\22ABC.jpg,5,77,106,84,121
train_images\22ABC.jpg,5,75,160,85,176
train_images\22ABC.jpg,5,77,134,85,148
train_images\22ABC.jpg,5,74,185,83,203
train_images\22ABC.jpg,5,74,212,82,230
train_images\22ABC.jpg,5,74,241,82,255
train_images\22ABC.jpg,5,114,107,123,121
train_images\22ABC.jpg,5,112,160,123,176
train_images\22ABC.jpg,5,114,135,123,147
train_images\22ABC.jpg,5,114,186,122,202
train_images\22ABC.jpg,5,115,214,123,228
train_images\22ABC.jpg,5,112,242,121,256
train_images\22ABC.jpg,5,150,240,159,255
train_images\22ABC.jpg,5,152,188,161,200
train_images\22ABC.jpg,5,150,214,160,229
train_images\22ABC.jpg,5,152,162,162,175
train_images\22ABC.jpg,5,154,134,162,149
train_images\22ABC.jpg,5,153,107,161,121
train_images\22ABC.jpg,5,191,108,199,121
train_images\22ABC.jpg,5,191,134,200,148
train_images\22ABC.jpg,5,191,161,199,176
train_images\22ABC.jpg,5,189,213,200,229
train_images\22ABC.jpg,5,189,187,198,201
train_images\22ABC.jpg,5,188,240,198,255
train_images\22ABC.jpg,5,229,108,238,122
train_images\22ABC.jpg,5,229,133,238,148
train_images\22ABC.jpg,5,227,160,237,176
train_images\22ABC.jpg,5,229,186,238,202
train_images\22ABC.jpg,5,227,213,238,228
train_images\22ABC.jpg,5,227,240,238,255
train_images\22ABC.jpg,5,267,106,276,122
train_images\22ABC.jpg,5,268,134,277,148
train_images\22ABC.jpg,5,267,215,277,228
train_images\22ABC.jpg,5,267,158,276,173
train_images\22ABC.jpg,5,266,240,277,254
train_images\22ABC.jpg,5,267,187,276,201
train_images\22ABC.jpg,5,305,104,316,120
train_images\22ABC.jpg,5,306,133,315,147
train_images\22ABC.jpg,5,307,186,316,200
train_images\22ABC.jpg,5,307,213,316,228
train_images\22ABC.jpg,5,306,159,315,174
train_images\22ABC.jpg,5,305,240,316,255
train_images\22ABC.jpg,5,347,107,355,122
train_images\22ABC.jpg,5,346,132,355,148
train_images\22ABC.jpg,5,385,106,394,121
train_images\22ABC.jpg,5,386,132,394,148
train_images\22ABC.jpg,5,344,185,355,200
train_images\22ABC.jpg,5,344,158,355,172
train_images\22ABC.jpg,5,345,213,356,228
train_images\22ABC.jpg,5,346,241,357,255
train_images\22ABC.jpg,5,386,161,395,174
train_images\22ABC.jpg,5,385,187,395,202
train_images\22ABC.jpg,5,386,213,394,227
train_images\22ABC.jpg,5,386,241,395,255
train_images\22ABC.jpg,5,34,267,44,283
train_images\22ABC.jpg,5,111,267,121,281
train_images\22ABC.jpg,5,150,267,159,281
train_images\22ABC.jpg,5,72,268,83,284
train_images\22ABC.jpg,5,187,266,197,283
train_images\22ABC.jpg,5,228,267,237,282
train_images\22ABC.jpg,5,267,268,276,284
train_images\22ABC.jpg,5,307,267,317,283
train_images\22ABC.jpg,5,346,267,357,284
train_images\22ABC.jpg,5,385,267,395,284
train_images\22ABC.jpg,5,33,296,42,312
train_images\22ABC.jpg,5,33,325,40,338
train_images\22ABC.jpg,5,32,351,40,368
train_images\22ABC.jpg,5,30,405,39,422
train_images\22ABC.jpg,5,57,297,67,312
train_images\22ABC.jpg,5,30,380,38,394
train_images\22ABC.jpg,5,26,434,37,452
train_images\22ABC.jpg,5,56,324,67,339
train_images\22ABC.jpg,5,55,352,66,367
train_images\22ABC.jpg,5,83,296,92,312
train_images\22ABC.jpg,5,53,406,65,422
train_images\22ABC.jpg,5,82,323,93,339
train_images\22ABC.jpg,5,54,380,65,395
train_images\22ABC.jpg,5,81,377,91,394
train_images\22ABC.jpg,5,81,405,91,422
train_images\22ABC.jpg,5,82,351,91,368
train_images\22ABC.jpg,5,80,434,90,451
train_images\22ABC.jpg,5,106,435,117,451
train_images\22ABC.jpg,5,107,407,117,422
train_images\22ABC.jpg,5,110,324,119,340
train_images\22ABC.jpg,5,109,294,119,310
train_images\22ABC.jpg,5,107,352,118,368
train_images\22ABC.jpg,5,134,294,145,311
train_images\22ABC.jpg,5,133,324,145,339
train_images\22ABC.jpg,5,108,379,118,395
train_images\22ABC.jpg,5,133,379,144,396
train_images\22ABC.jpg,5,134,351,144,367
train_images\22ABC.jpg,5,132,405,143,423
train_images\22ABC.jpg,5,162,296,171,312
train_images\22ABC.jpg,5,162,324,172,338
train_images\22ABC.jpg,5,161,435,171,452
train_images\22ABC.jpg,5,160,408,170,423
train_images\22ABC.jpg,5,132,436,143,451
train_images\22ABC.jpg,5,160,380,171,394
train_images\22ABC.jpg,5,160,352,171,367
train_images\22ABC.jpg,5,187,296,199,312
train_images\22ABC.jpg,5,186,323,198,340
train_images\22ABC.jpg,5,187,352,197,369
train_images\22ABC.jpg,5,187,380,197,395
train_images\22ABC.jpg,5,186,408,197,423
train_images\22ABC.jpg,5,185,435,197,453
train_images\22ABC.jpg,5,213,435,223,453
train_images\22ABC.jpg,5,213,408,223,424
train_images\22ABC.jpg,5,214,296,225,312
train_images\22ABC.jpg,5,213,325,224,342
train_images\22ABC.jpg,5,214,352,225,367
train_images\22ABC.jpg,5,239,296,250,313
train_images\22ABC.jpg,5,214,380,223,395
train_images\22ABC.jpg,5,239,352,250,367
train_images\22ABC.jpg,5,241,325,251,341
train_images\22ABC.jpg,5,266,297,277,313
train_images\22ABC.jpg,5,267,325,276,340
train_images\22ABC.jpg,5,267,378,277,396
train_images\22ABC.jpg,5,266,408,276,424
train_images\22ABC.jpg,5,265,436,276,453
train_images\22ABC.jpg,5,239,380,250,397
train_images\22ABC.jpg,5,292,297,303,312
train_images\22ABC.jpg,5,291,380,304,397
train_images\22ABC.jpg,5,292,408,303,426
train_images\22ABC.jpg,5,238,408,251,424
train_images\22ABC.jpg,5,239,435,250,452
train_images\22ABC.jpg,5,267,352,277,367
train_images\22ABC.jpg,5,292,353,303,368
train_images\22ABC.jpg,5,319,297,329,312
train_images\22ABC.jpg,5,318,325,330,341
train_images\22ABC.jpg,5,292,324,302,339
train_images\22ABC.jpg,5,319,381,330,396
train_images\22ABC.jpg,5,319,438,331,453
train_images\22ABC.jpg,5,292,436,303,453
train_images\22ABC.jpg,5,318,353,330,368
train_images\22ABC.jpg,5,319,409,331,425
train_images\22ABC.jpg,5,346,296,356,313
train_images\22ABC.jpg,5,348,354,357,368
train_images\22ABC.jpg,5,347,381,356,396
train_images\22ABC.jpg,5,346,325,356,340
train_images\22ABC.jpg,5,347,439,359,453
train_images\22ABC.jpg,5,347,410,358,426
train_images\22ABC.jpg,5,372,297,382,313
train_images\22ABC.jpg,5,374,354,384,370
train_images\22ABC.jpg,5,374,381,385,398
train_images\22ABC.jpg,5,374,410,385,425
train_images\22ABC.jpg,5,372,325,383,341
train_images\22ABC.jpg,5,374,437,386,456
train_images\22ABC.jpg,5,399,297,410,313
train_images\22ABC.jpg,5,400,324,410,341
train_images\22ABC.jpg,5,400,382,411,397
train_images\22ABC.jpg,5,400,409,411,426
train_images\22ABC.jpg,5,401,438,412,454
train_images\22ABC.jpg,5,400,352,410,370
train_images\22ABC.jpg,5,26,463,35,479
train_images\22ABC.jpg,5,80,463,90,480
train_images\22ABC.jpg,5,79,492,89,508
train_images\22ABC.jpg,5,52,491,63,508
train_images\22ABC.jpg,5,26,491,36,508
train_images\22ABC.jpg,5,52,463,63,480
train_images\22ABC.jpg,5,105,492,116,509
train_images\22ABC.jpg,5,132,463,143,480
train_images\22ABC.jpg,5,132,492,143,509
train_images\22ABC.jpg,5,106,463,117,479
train_images\22ABC.jpg,5,186,465,197,482
train_images\22ABC.jpg,5,161,463,170,479
train_images\22ABC.jpg,5,159,491,170,510
train_images\22ABC.jpg,5,186,492,197,509
train_images\22ABC.jpg,5,25,521,35,538
train_images\22ABC.jpg,5,24,550,35,566
train_images\22ABC.jpg,5,52,521,63,538
train_images\22ABC.jpg,5,79,521,89,537
train_images\22ABC.jpg,5,77,549,88,567
train_images\22ABC.jpg,5,105,520,117,538
train_images\22ABC.jpg,5,158,522,169,538
train_images\22ABC.jpg,5,104,550,116,567
train_images\22ABC.jpg,5,131,551,143,566
train_images\22ABC.jpg,5,50,549,62,567
train_images\22ABC.jpg,5,158,552,170,566
train_images\22ABC.jpg,5,213,491,224,508
train_images\22ABC.jpg,5,211,464,223,482
train_images\22ABC.jpg,5,130,522,143,537
train_images\22ABC.jpg,5,185,522,196,537
train_images\22ABC.jpg,5,212,522,222,538
train_images\22ABC.jpg,5,212,553,223,567
train_images\22ABC.jpg,5,238,495,250,510
train_images\22ABC.jpg,5,239,552,249,567
train_images\22ABC.jpg,5,238,466,250,482
train_images\22ABC.jpg,5,266,465,276,481
train_images\22ABC.jpg,5,238,524,250,538
train_images\22ABC.jpg,5,293,466,303,483
train_images\22ABC.jpg,5,293,524,304,541
train_images\22ABC.jpg,5,294,554,304,570
train_images\22ABC.jpg,5,266,553,278,568
train_images\22ABC.jpg,5,293,494,304,513
train_images\22ABC.jpg,5,320,467,331,482
train_images\22ABC.jpg,5,266,493,278,510
train_images\22ABC.jpg,5,265,524,278,540
train_images\22ABC.jpg,5,320,495,331,511
train_images\22ABC.jpg,5,318,525,332,540
train_images\22ABC.jpg,5,321,554,331,570
train_images\22ABC.jpg,5,184,552,197,566
train_images\22ABC.jpg,5,347,468,358,484
train_images\22ABC.jpg,5,402,555,413,572
train_images\22ABC.jpg,5,348,496,359,512
train_images\22ABC.jpg,5,376,526,386,541
train_images\22ABC.jpg,5,375,497,386,512
train_images\22ABC.jpg,5,374,468,385,483
train_images\22ABC.jpg,5,402,469,412,484
train_images\22ABC.jpg,5,402,496,412,513
train_images\22ABC.jpg,5,403,526,413,543
train_images\22ABC.jpg,5,348,525,358,541
train_images\22ABC.jpg,5,376,555,387,571
train_images\22ABC.jpg,5,348,553,359,571
train_images\22ABC.jpg,12,50,27,59,44
train_images\22ABC.jpg,12,48,107,58,120
train_images\22ABC.jpg,12,47,78,60,94
train_images\22ABC.jpg,12,47,132,59,146
train_images\22ABC.jpg,12,46,158,57,173
train_images\22ABC.jpg,12,48,54,60,67
train_images\22ABC.jpg,12,47,186,57,199
train_images\22ABC.jpg,12,45,211,55,226
train_images\22ABC.jpg,12,45,239,57,254
train_images\22ABC.jpg,12,45,264,55,282
